requirement_id,original_prompt_section,requirement_text,status,evidence_class,captured_at_utc,source,repo_file_or_gcp_resource,workflow_run_id,artifact_id,screenshot,api_endpoint,log_query,finding_id,confidence,reason_code,next_action_owner
R11.BANKNIFTY.OI,11,Prove BANKNIFTY OI,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.OI_change,11,Prove BANKNIFTY OI_change,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.volume,11,Prove BANKNIFTY volume,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.IV,11,Prove BANKNIFTY IV,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.Greeks,11,Prove BANKNIFTY Greeks,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.source,11,Prove BANKNIFTY source,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,CONTRADICTORY_EVIDENCE,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.observed_time,11,Prove BANKNIFTY observed_time,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.freshness,11,Prove BANKNIFTY freshness,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.market_session,11,Prove BANKNIFTY market_session,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.backend_endpoint,11,Prove BANKNIFTY backend_endpoint,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.security_id_map,11,Prove BANKNIFTY security_id_map,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.BANKNIFTY.frontend_visibility,11,Prove BANKNIFTY frontend_visibility,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.symbol,11,Prove FINNIFTY symbol,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.expiry,11,Prove FINNIFTY expiry,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.contracts,11,Prove FINNIFTY contracts,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.strikes,11,Prove FINNIFTY strikes,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.CE,11,Prove FINNIFTY CE,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.PE,11,Prove FINNIFTY PE,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.LTP,11,Prove FINNIFTY LTP,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.bid,11,Prove FINNIFTY bid,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.ask,11,Prove FINNIFTY ask,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.OI,11,Prove FINNIFTY OI,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.OI_change,11,Prove FINNIFTY OI_change,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.volume,11,Prove FINNIFTY volume,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.IV,11,Prove FINNIFTY IV,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.Greeks,11,Prove FINNIFTY Greeks,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.source,11,Prove FINNIFTY source,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,CONTRADICTORY_EVIDENCE,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.observed_time,11,Prove FINNIFTY observed_time,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.freshness,11,Prove FINNIFTY freshness,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.market_session,11,Prove FINNIFTY market_session,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.backend_endpoint,11,Prove FINNIFTY backend_endpoint,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.security_id_map,11,Prove FINNIFTY security_id_map,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.FINNIFTY.frontend_visibility,11,Prove FINNIFTY frontend_visibility,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.symbol,11,Prove MIDCPNIFTY symbol,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.expiry,11,Prove MIDCPNIFTY expiry,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.contracts,11,Prove MIDCPNIFTY contracts,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.strikes,11,Prove MIDCPNIFTY strikes,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.CE,11,Prove MIDCPNIFTY CE,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.PE,11,Prove MIDCPNIFTY PE,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.LTP,11,Prove MIDCPNIFTY LTP,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.bid,11,Prove MIDCPNIFTY bid,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.ask,11,Prove MIDCPNIFTY ask,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.OI,11,Prove MIDCPNIFTY OI,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.OI_change,11,Prove MIDCPNIFTY OI_change,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.volume,11,Prove MIDCPNIFTY volume,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.IV,11,Prove MIDCPNIFTY IV,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.Greeks,11,Prove MIDCPNIFTY Greeks,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.source,11,Prove MIDCPNIFTY source,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,CONTRADICTORY_EVIDENCE,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.observed_time,11,Prove MIDCPNIFTY observed_time,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.freshness,11,Prove MIDCPNIFTY freshness,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.market_session,11,Prove MIDCPNIFTY market_session,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.backend_endpoint,11,Prove MIDCPNIFTY backend_endpoint,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.security_id_map,11,Prove MIDCPNIFTY security_id_map,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.MIDCPNIFTY.frontend_visibility,11,Prove MIDCPNIFTY frontend_visibility,NOT_PROVEN,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE_API+UI,06_OPTION; 07_chain.txt,,,,,,F-003,MED,BROKER_MARKET_CLOSED_LIMITATION,MARKET_SESSION_AUTOMATION
R11.equity_chains,11,Investigate equity option chains,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_d,,,,,,F-002,HIGH,MARKET_HOURS_REQUIRED,CURSOR
R11.full_expiries_underlyings,11,Full supported expiries/underlyings,NOT_PROVEN,,2026-08-16T06:25:01Z,LIVE,openapi paths,,,,,,F-002,HIGH,TIME_BUDGET_LIMITATION,CURSOR
R12.A,12,Does live UI show source=dhan?,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,07_chain.txt,,,,,,F-013,HIGH,,CHATGPT
R12.classify,12,Classify provenance defect,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,LIVE,01_EXECUTIVE hypothesis table,,,,,,F-013,HIGH,INSUFFICIENT_EVIDENCE,CURSOR
R13.1,13,Complete Dhan request graph,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,lane_d_market FINDINGS,,,,,,F-003,MED,MARKET_HOURS_REQUIRED,CURSOR
R13.2,13,Reverify HTTP 429 on OHLC/quote/LTP,NOT_PROVEN,LIVE_GCP_LOG,2026-08-16T06:25:01Z,GCP logs,10_PERFORMANCE; lane_c logs,,,,,,,MED,NO_LIVE_EVENT_OCCURRED,MARKET_SESSION_AUTOMATION
R13.3,13,Recommend architecture without implementing,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,analysis,12_PROPOSED_PR_WAVES,,,,,,,HIGH,,CHATGPT
R14.1,14,Trace India VIX UI→API→Dhan,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source+openapi,lane_b FINDINGS,,,,,,,MED,MARKET_HOURS_REQUIRED,CURSOR
R14.2,14,NSE/BSE index coverage inventory,NOT_PROVEN,,2026-08-16T06:25:01Z,source,lane_d,,,,,,F-002,HIGH,TIME_BUDGET_LIMITATION,CURSOR
R15.1,15,Trace every prediction UI surface to model/heuristic,DONE_PARTIAL,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,source,07_PREDICTION,,,,,,F-008,HIGH,FEATURE_NOT_IMPLEMENTED,CHATGPT
R15.2,15,Classify REAL_MODEL vs HEURISTIC etc,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,source,07_,,,,,,F-008,HIGH,,CHATGPT
R16.1,16,Training/retrain/registry vs blueprint labels,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,source+blueprint,07_,,,,,,,HIGH,INSUFFICIENT_EVIDENCE,CHATGPT
R17.1,17,Historical data inventory equities/indices/FO/options,DONE_PARTIAL,,2026-08-16T06:25:01Z,source,05_;08_,,,,,,,MED,INSUFFICIENT_HISTORY,CURSOR
R17.2,17,Backtest pipeline leakage/costs/slippage,DONE_PARTIAL,,2026-08-16T06:25:01Z,source,08_,,,,,,,HIGH,BACKTEST_PIPELINE_NOT_FOUND,CHATGPT
R18.1,18,Paper lifecycle trace + separate from broker positions,DONE_PARTIAL,REQUEST_SCOPED_LIVE_API,2026-08-16T06:25:01Z,LIVE,api/paper; positions txt,,,,,,,MED,MARKET_HOURS_REQUIRED,MARKET_SESSION_AUTOMATION
R19.1,19,Per-tab visual-information matrix,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_CHART_GRAPH,,,,,,,MED,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.candlestick,19,Consider visualization category: candlestick,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.volume,19,Consider visualization category: volume,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.OI,19,Consider visualization category: OI,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.change_OI,19,Consider visualization category: change_OI,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.CE_PE_OI,19,Consider visualization category: CE_PE_OI,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.PCR,19,Consider visualization category: PCR,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.IV_smile,19,Consider visualization category: IV_smile,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.IV_skew,19,Consider visualization category: IV_skew,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.term_structure,19,Consider visualization category: term_structure,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.Greeks,19,Consider visualization category: Greeks,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.OI_heatmap,19,Consider visualization category: OI_heatmap,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.max_pain,19,Consider visualization category: max_pain,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.pred_vs_actual,19,Consider visualization category: pred_vs_actual,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.calibration,19,Consider visualization category: calibration,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.confusion,19,Consider visualization category: confusion,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.hit_rate,19,Consider visualization category: hit_rate,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.feature_importance,19,Consider visualization category: feature_importance,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.regime,19,Consider visualization category: regime,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.equity_curve,19,Consider visualization category: equity_curve,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.drawdown,19,Consider visualization category: drawdown,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.paper_pnl,19,Consider visualization category: paper_pnl,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.trade_dist,19,Consider visualization category: trade_dist,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.latency,19,Consider visualization category: latency,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.freshness,19,Consider visualization category: freshness,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.scheduler,19,Consider visualization category: scheduler,NOT_DONE,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.dhan_429,19,Consider visualization category: dhan_429,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R19.2.coverage,19,Consider visualization category: coverage,DONE_PARTIAL,,2026-08-16T06:25:01Z,analysis,09_,,,,,,,LOW,TIME_BUDGET_LIMITATION,CHATGPT
R20.1,20,Page content completeness per tab,DONE_PARTIAL,,2026-08-16T06:25:01Z,LIVE,01_;02_,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R21.1,21,Desktop+mobile UX audit with screenshots,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE,lane_a_ui png,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R22.1,22,Perf/network major endpoints,DONE_PARTIAL,,2026-08-16T06:25:01Z,LIVE+GCP,10_,,,,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R23.1,23,Observability matrix events,DONE_PARTIAL,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,analysis,10_,,,,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R24.1,24,GitHub CI/deploy forensics,DONE_AND_EVIDENCED,CURRENT_GITHUB_MAIN,2026-08-16T06:25:01Z,GitHub,15_; F-012,,,,,,F-012,MED,TIME_BUDGET_LIMITATION,CURSOR
R24.2,24,Runtime-affecting vs proof-only SHA,DONE_PARTIAL,,2026-08-16T06:25:01Z,GitHub+GCP,00_MANIFEST; F-001,,,,,,F-001,HIGH,INSUFFICIENT_EVIDENCE,CURSOR
R25.1,25,Compare actual IAM to baseline+authority matrix,NOT_DONE,LIVE_GCP_RESOURCE,2026-08-16T06:25:01Z,GCP,04_; lane_c,,,,,,,HIGH,TIME_BUDGET_LIMITATION,CURSOR
R25.2,25,Never declare IAM closed while temp debt exists,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,policy,01_;04_,,,,,,,HIGH,,CHATGPT
R26.1,26,Recheck hypothesis: Dhan 429 OHLC,NOT_PROVEN,,2026-08-16T06:25:01Z,LIVE,01_EXECUTIVE,,,,,,,HIGH,NO_LIVE_EVENT_OCCURRED,CHATGPT
R26.2,26,Recheck hypothesis: paced cache feeds indices,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,LIVE,01_EXECUTIVE,,,,,,,HIGH,,CHATGPT
R26.3,26,Recheck hypothesis: India VIX unavailable,NOT_PROVEN,,2026-08-16T06:25:01Z,LIVE,01_EXECUTIVE,,,,,,,HIGH,MARKET_HOURS_REQUIRED,CHATGPT
R26.4,26,Recheck hypothesis: Truth WAITING,DONE_AND_EVIDENCED,,2026-08-16T06:25:01Z,LIVE,01_EXECUTIVE,,,,,,,HIGH,,CHATGPT
